"longrid","latgrid","depth"
-177.125,61.9022,-101.042857142857
-177.125,62.0197,-94.7309523809524
-177.125,62.1368,-102.716666666667
-177.125,62.2534,-108.957142857143
-177.125,62.3696,-111.245238095238
-177.125,62.4853,-108.521428571429
-177.125,62.6006,-112.32619047619
-177.125,62.7154,-113.078571428571
-177.125,62.8298,-107.205128205128
-177.125,62.9437,-112.145238095238
-177.125,63.0572,-109.171428571429
-177.125,63.1703,-102.4
-177.125,63.2829,-94.2166666666667
-177.125,63.395,-92.3846153846154
-177.125,63.5068,-94.2461538461538
-177.125,63.6181,-92.6095238095238
-177.125,63.729,-83.6974358974359
-177.125,63.8394,-75.7897435897436
-177.125,63.9494,-86.5714285714286
-177.125,64.059,-84.7897435897436
-177.125,64.1681,-80.9897435897436
-177.125,64.2769,-79.6794871794872
-177.125,64.3851,-81.3410256410256
-177.125,64.493,-79.2846153846154
-177.125,64.6005,-69.6388888888889
-177.125,64.7075,-60.7820512820513
-177.125,64.8141,-56.3076923076923
-177.125,64.9203,-50.7205128205128
-176.875,51.4041,-252.883495145631
-176.875,51.5598,-167.690366972477
-176.875,51.715,-78.852380952381
-176.875,51.8696,-100.767605633803
-176.875,52.0237,-162.283018867925
-176.875,58.5539,-294.505747126437
-176.875,58.6841,-128.027083333333
-176.875,58.8138,-137.335555555556
-176.875,58.943,-128.414583333333
-176.875,59.0717,-226.542222222222
-176.875,59.2,-180.710416666667
-176.875,59.3277,-156.926666666667
-176.875,59.455,-146.793333333333
-176.875,59.5819,-132.093333333333
-176.875,59.7082,-134.064583333333
-176.875,59.8341,-123.177777777778
-176.875,59.9594,-109.624444444444
-176.875,60.0844,-125.315555555556
-176.875,60.2088,-140.592857142857
-176.875,60.3328,-152.82
-176.875,60.4563,-162.662222222222
-176.875,60.5793,-145.137777777778
-176.875,60.7019,-102.262222222222
-176.875,60.824,-86.8738095238095
-176.875,60.9456,-121.197777777778
-176.875,61.0668,-117.607142857143
-176.875,61.1875,-117.806666666667
-176.875,61.3078,-115.261904761905
-176.875,61.4276,-115.761904761905
-176.875,61.5469,-116.151111111111
-176.875,61.6658,-111.416666666667
-176.875,61.7842,-111.333333333333
-176.875,61.9022,-114.342857142857
-176.875,62.0197,-95.7642857142857
-176.875,62.1368,-97.8142857142857
-176.875,62.2534,-99.9857142857143
-176.875,62.3696,-101.538095238095
-176.875,62.4853,-101.545238095238
-176.875,62.6006,-110.147619047619
-176.875,62.7154,-107.364285714286
-176.875,62.8298,-104.964102564103
-176.875,62.9437,-110.407142857143
-176.875,63.0572,-106.690476190476
-176.875,63.1703,-106.346153846154
-176.875,63.2829,-98.2619047619048
-176.875,63.395,-92.7
-176.875,63.5068,-89.6512820512821
-176.875,63.6181,-87.0357142857143
-176.875,63.729,-87.0794871794872
-176.875,63.8394,-84.7384615384615
-176.875,63.9494,-84.2880952380952
-176.875,64.059,-82.6692307692308
-176.875,64.1681,-79.2461538461538
-176.875,64.2769,-75.6179487179487
-176.875,64.3851,-72.5923076923077
-176.875,64.493,-72.6282051282051
-176.875,64.6005,-67.5583333333333
-176.875,64.7075,-62.1179487179487
-176.875,64.8141,-59.8384615384615
-176.875,64.9203,-55.2230769230769
-176.625,51.4041,-365
-176.625,51.5598,-219.076167076167
-176.625,51.715,-90.6457142857143
-176.625,51.8696,-57.2945205479452
-176.625,52.0237,-115.590909090909
-176.625,58.5539,-241.390532544379
-176.625,58.6841,-143.99375
-176.625,58.8138,-199.06
-176.625,58.943,-133.5375
-176.625,59.0717,-133.942222222222
-176.625,59.2,-137.552083333333
-176.625,59.3277,-142.437777777778
-176.625,59.455,-139.568888888889
-176.625,59.5819,-143.748888888889
-176.625,59.7082,-135.872916666667
-176.625,59.8341,-118.286666666667
-176.625,59.9594,-104.708888888889
-176.625,60.0844,-143.406666666667
-176.625,60.2088,-134.338095238095
-176.625,60.3328,-137.602222222222
-176.625,60.4563,-146.202222222222
-176.625,60.5793,-134.2
-176.625,60.7019,-100.66
-176.625,60.824,-104.204761904762
-176.625,60.9456,-129.155555555556
-176.625,61.0668,-118.45
-176.625,61.1875,-115.435555555556
-176.625,61.3078,-111.380952380952
-176.625,61.4276,-112.704761904762
-176.625,61.5469,-110.866666666667
-176.625,61.6658,-108.37380952381
-176.625,61.7842,-107.283333333333
-176.625,61.9022,-112.685714285714
-176.625,62.0197,-102.27619047619
-176.625,62.1368,-97.9904761904762
-176.625,62.2534,-95.3833333333333
-176.625,62.3696,-95.7071428571429
-176.625,62.4853,-103.638095238095
-176.625,62.6006,-99.1904761904762
-176.625,62.7154,-96.2119047619048
-176.625,62.8298,-98.6025641025641
-176.625,62.9437,-103.107142857143
-176.625,63.0572,-103.047619047619
-176.625,63.1703,-101.764102564103
-176.625,63.2829,-97.7309523809524
-176.625,63.395,-89.7615384615385
-176.625,63.5068,-93.7128205128205
-176.625,63.6181,-99.4809523809524
-176.625,63.729,-91.0282051282051
-176.625,63.8394,-85.2128205128205
-176.625,63.9494,-80.0071428571429
-176.625,64.059,-79.8487179487179
-176.625,64.1681,-76.4153846153846
-176.625,64.2769,-71.8025641025641
-176.625,64.3851,-68.9641025641026
-176.625,64.493,-66.6564102564103
-176.625,64.6005,-63.9861111111111
-176.625,64.7075,-60.3307692307692
-176.625,64.8141,-57.8538461538462
-176.625,64.9203,-53
-176.375,51.5598,-264.029556650246
-176.375,51.715,-122.174563591022
-176.375,51.8696,-121.014705882353
-176.375,52.0237,-138.233532934132
-176.375,58.5539,-234.666666666667
-176.375,58.6841,-145.304166666667
-176.375,58.8138,-117.997777777778
-176.375,58.943,-98.4708333333333
-176.375,59.0717,-139.546666666667
-176.375,59.2,-147.591666666667
-176.375,59.3277,-130.402222222222
-176.375,59.455,-137.904444444444
-176.375,59.5819,-135.071111111111
-176.375,59.7082,-136.952083333333
-176.375,59.8341,-136.653333333333
-176.375,59.9594,-144.566666666667
-176.375,60.0844,-140.991111111111
-176.375,60.2088,-129.22380952381
-176.375,60.3328,-134.735555555556
-176.375,60.4563,-135.953333333333
-176.375,60.5793,-126.715555555556
-176.375,60.7019,-97.2111111111111
-176.375,60.824,-83.6595238095238
-176.375,60.9456,-110.533333333333
-176.375,61.0668,-116.845238095238
-176.375,61.1875,-112.437777777778
-176.375,61.3078,-109.214285714286
-176.375,61.4276,-109.890476190476
-176.375,61.5469,-110.246666666667
-176.375,61.6658,-106.514285714286
-176.375,61.7842,-94.0238095238095
-176.375,61.9022,-95.4190476190476
-176.375,62.0197,-104.37619047619
-176.375,62.1368,-94.9809523809524
-176.375,62.2534,-93.8
-176.375,62.3696,-93.7880952380952
-176.375,62.4853,-92.7571428571429
-176.375,62.6006,-87
-176.375,62.7154,-86.7261904761905
-176.375,62.8298,-92.1358974358974
-176.375,62.9437,-96.6595238095238
-176.375,63.0572,-96.6238095238095
-176.375,63.1703,-87.2230769230769
-176.375,63.2829,-79.2619047619048
-176.375,63.395,-83.8666666666667
-176.375,63.5068,-86.951282051282
-176.375,63.6181,-81.2047619047619
-176.375,63.729,-88.1487179487179
-176.375,63.8394,-89.8282051282051
-176.375,63.9494,-80.9190476190476
-176.375,64.059,-77.4333333333333
-176.375,64.1681,-74.0179487179487
-176.375,64.2769,-70.6538461538462
-176.375,64.3851,-68.0717948717949
-176.375,64.493,-65.3897435897436
-176.375,64.6005,-62.3472222222222
-176.375,64.7075,-58.5179487179487
-176.375,64.8141,-52.9179487179487
-176.375,64.9203,-47.025641025641
-176.125,51.5598,-338.961538461538
-176.125,51.715,-173.57037037037
-176.125,51.8696,-78.9102990033223
-176.125,52.0237,-63.9661835748792
-176.125,52.1773,-175.244897959184
-176.125,58.5539,-218.246031746032
-176.125,58.6841,-137.208333333333
-176.125,58.8138,-146.557777777778
-176.125,58.943,-136.725
-176.125,59.0717,-147.857777777778
-176.125,59.2,-122.41875
-176.125,59.3277,-135.222222222222
-176.125,59.455,-132.482222222222
-176.125,59.5819,-137.177777777778
-176.125,59.7082,-130.564583333333
-176.125,59.8341,-134.342222222222
-176.125,59.9594,-137.082222222222
-176.125,60.0844,-132.235555555556
-176.125,60.2088,-124.52619047619
-176.125,60.3328,-125.366666666667
-176.125,60.4563,-125.824444444444
-176.125,60.5793,-124.697777777778
-176.125,60.7019,-115.575555555556
-176.125,60.824,-104.67619047619
-176.125,60.9456,-108.197777777778
-176.125,61.0668,-111.7
-176.125,61.1875,-115.557777777778
-176.125,61.3078,-101.564285714286
-176.125,61.4276,-104.059523809524
-176.125,61.5469,-108.784444444444
-176.125,61.6658,-99.652380952381
-176.125,61.7842,-103.571428571429
-176.125,61.9022,-93.7785714285714
-176.125,62.0197,-92.2428571428571
-176.125,62.1368,-94.2309523809524
-176.125,62.2534,-94.1309523809524
-176.125,62.3696,-89.0452380952381
-176.125,62.4853,-84.6142857142857
-176.125,62.6006,-77.0166666666667
-176.125,62.7154,-79.4690476190476
-176.125,62.8298,-86.0051282051282
-176.125,62.9437,-91.402380952381
-176.125,63.0572,-87.0023809523809
-176.125,63.1703,-84.1717948717949
-176.125,63.2829,-88.7619047619048
-176.125,63.395,-88.2897435897436
-176.125,63.5068,-84.6358974358974
-176.125,63.6181,-82.5142857142857
-176.125,63.729,-92.4128205128205
-176.125,63.8394,-88.6076923076923
-176.125,63.9494,-82.6690476190476
-176.125,64.059,-74.2333333333333
-176.125,64.1681,-71.7128205128205
-176.125,64.2769,-69.7230769230769
-176.125,64.3851,-67.3512820512821
-176.125,64.493,-64.6051282051282
-176.125,64.6005,-61.8111111111111
-176.125,64.7075,-58.1128205128205
-176.125,64.8141,-51.5051282051282
-176.125,64.9203,-43.425641025641
-175.875,51.715,-233.083885209713
-175.875,51.8696,-102.591836734694
-175.875,52.0237,-104.52967032967
-175.875,52.1773,-175.873303167421
-175.875,58.4232,-353.285714285714
-175.875,58.5539,-198.84793814433
-175.875,58.6841,-121.508333333333
-175.875,58.8138,-150.162222222222
-175.875,58.943,-183.397916666667
-175.875,59.0717,-125.757777777778
-175.875,59.2,-123.210416666667
-175.875,59.3277,-139.437777777778
-175.875,59.455,-130.115555555556
-175.875,59.5819,-122.586666666667
-175.875,59.7082,-133.7625
-175.875,59.8341,-134.788888888889
-175.875,59.9594,-128.042222222222
-175.875,60.0844,-128.8
-175.875,60.2088,-122.357142857143
-175.875,60.3328,-111.733333333333
-175.875,60.4563,-120.553333333333
-175.875,60.5793,-124.16
-175.875,60.7019,-100.36
-175.875,60.824,-91.6166666666667
-175.875,60.9456,-86.2111111111111
-175.875,61.0668,-82.5904761904762
-175.875,61.1875,-79.3155555555556
-175.875,61.3078,-89.5761904761905
-175.875,61.4276,-98.3809523809524
-175.875,61.5469,-97.8688888888889
-175.875,61.6658,-98.9071428571429
-175.875,61.7842,-100.059523809524
-175.875,61.9022,-94.8095238095238
-175.875,62.0197,-88.9166666666667
-175.875,62.1368,-92.9642857142857
-175.875,62.2534,-87.6166666666667
-175.875,62.3696,-87.4952380952381
-175.875,62.4853,-83.4833333333333
-175.875,62.6006,-80.0785714285714
-175.875,62.7154,-79.1690476190476
-175.875,62.8298,-83.8923076923077
-175.875,62.9437,-85.0238095238095
-175.875,63.0572,-85.9904761904762
-175.875,63.1703,-85.2358974358974
-175.875,63.2829,-82.552380952381
-175.875,63.395,-77.7897435897436
-175.875,63.5068,-76.5230769230769
-175.875,63.6181,-84.4904761904762
-175.875,63.729,-88.7179487179487
-175.875,63.8394,-87.7
-175.875,63.9494,-81.2952380952381
-175.875,64.059,-71.1717948717949
-175.875,64.1681,-69.9948717948718
-175.875,64.2769,-68.6358974358974
-175.875,64.3851,-66.4615384615385
-175.875,64.493,-64.0461538461538
-175.875,64.6005,-61.7027777777778
-175.875,64.7075,-58.4
-175.875,64.8141,-50.9102564102564
-175.875,64.9203,-36.8547008547009
-175.625,51.715,-267.119658119658
-175.625,51.8696,-129.875222816399
-175.625,52.0237,-98.2369477911647
-175.625,52.1773,-165.174273858921
-175.625,58.2921,-346.25
-175.625,58.4232,-228.741100323625
-175.625,58.5539,-133.084444444444
-175.625,58.6841,-133.227083333333
-175.625,58.8138,-151.126666666667
-175.625,58.943,-174.341666666667
-175.625,59.0717,-134.524444444444
-175.625,59.2,-129.06875
-175.625,59.3277,-136.742222222222
-175.625,59.455,-127.98
-175.625,59.5819,-109.235555555556
-175.625,59.7082,-114.697916666667
-175.625,59.8341,-130.095555555556
-175.625,59.9594,-125.26
-175.625,60.0844,-121.186666666667
-175.625,60.2088,-120.611904761905
-175.625,60.3328,-123.624444444444
-175.625,60.4563,-114.748888888889
-175.625,60.5793,-114.855555555556
-175.625,60.7019,-84.4844444444444
-175.625,60.824,-74.3428571428571
-175.625,60.9456,-89.5355555555556
-175.625,61.0668,-97.3666666666667
-175.625,61.1875,-86.5955555555555
-175.625,61.3078,-85.8357142857143
-175.625,61.4276,-94.7238095238095
-175.625,61.5469,-93.3933333333333
-175.625,61.6658,-94.4785714285714
-175.625,61.7842,-97.5047619047619
-175.625,61.9022,-98.2476190476191
-175.625,62.0197,-90.9095238095238
-175.625,62.1368,-86.4666666666667
-175.625,62.2534,-80.6428571428571
-175.625,62.3696,-82.3428571428571
-175.625,62.4853,-80.5285714285714
-175.625,62.6006,-81.2833333333333
-175.625,62.7154,-82.8571428571429
-175.625,62.8298,-86.5
-175.625,62.9437,-89.5952380952381
-175.625,63.0572,-86.0642857142857
-175.625,63.1703,-85.2948717948718
-175.625,63.2829,-80.0571428571429
-175.625,63.395,-77.7435897435897
-175.625,63.5068,-78.7307692307692
-175.625,63.6181,-83.65
-175.625,63.729,-90.4974358974359
-175.625,63.8394,-84.5230769230769
-175.625,63.9494,-71.602380952381
-175.625,64.059,-69.8974358974359
-175.625,64.1681,-69.048717948718
-175.625,64.2769,-67.7179487179487
-175.625,64.3851,-65.8692307692308
-175.625,64.493,-63.6974358974359
-175.625,64.6005,-61.3055555555556
-175.625,64.7075,-58.5923076923077
-175.625,64.8141,-43.5141388174807
-175.625,64.9203,-24.295652173913
-175.375,51.715,-304.059907834101
-175.375,51.8696,-153.991228070175
-175.375,52.0237,-70.9461077844311
-175.375,52.1773,-158.924187725632
-175.375,58.2921,-300.522222222222
-175.375,58.4232,-204.041666666667
-175.375,58.5539,-183.108888888889
-175.375,58.6841,-158.79375
-175.375,58.8138,-122
-175.375,58.943,-125.90625
-175.375,59.0717,-144.217777777778
-175.375,59.2,-123.96875
-175.375,59.3277,-129.504444444444
-175.375,59.455,-134.906666666667
-175.375,59.5819,-127.844444444444
-175.375,59.7082,-126.408333333333
-175.375,59.8341,-127.228888888889
-175.375,59.9594,-128.82
-175.375,60.0844,-119.026666666667
-175.375,60.2088,-115.878571428571
-175.375,60.3328,-112.746666666667
-175.375,60.4563,-114.435555555556
-175.375,60.5793,-95.4466666666667
-175.375,60.7019,-89.4466666666667
-175.375,60.824,-97.1404761904762
-175.375,60.9456,-101.253333333333
-175.375,61.0668,-96.6857142857143
-175.375,61.1875,-86.9511111111111
-175.375,61.3078,-72.6571428571429
-175.375,61.4276,-74.6238095238095
-175.375,61.5469,-84.64
-175.375,61.6658,-88.5738095238095
-175.375,61.7842,-90.852380952381
-175.375,61.9022,-83.9809523809524
-175.375,62.0197,-80.7761904761905
-175.375,62.1368,-79.0357142857143
-175.375,62.2534,-82.7690476190476
-175.375,62.3696,-79.2571428571429
-175.375,62.4853,-71.0809523809524
-175.375,62.6006,-77.2809523809524
-175.375,62.7154,-80.7333333333333
-175.375,62.8298,-94.3025641025641
-175.375,62.9437,-97.2523809523809
-175.375,63.0572,-88.147619047619
-175.375,63.1703,-94.3666666666667
-175.375,63.2829,-94.4547619047619
-175.375,63.395,-82.4
-175.375,63.5068,-78.2051282051282
-175.375,63.6181,-74.6904761904762
-175.375,63.729,-89.8153846153846
-175.375,63.8394,-88.0307692307692
-175.375,63.9494,-74.2904761904762
-175.375,64.059,-69.4230769230769
-175.375,64.1681,-68.6769230769231
-175.375,64.2769,-67.5051282051282
-175.375,64.3851,-65.5948717948718
-175.375,64.493,-63.3871794871795
-175.375,64.6005,-61.0833333333333
-175.375,64.7075,-49.7615384615385
-175.375,64.8141,-14.2105263157895
-175.125,51.715,-346.775510204082
-175.125,51.8696,-170.617543859649
-175.125,52.0237,-62.7540983606557
-175.125,52.1773,-174.501246882793
-175.125,52.3303,-336.625
-175.125,58.2921,-368.510638297872
-175.125,58.4232,-295.5
-175.125,58.5539,-349.101694915254
-175.125,58.6841,-189.782051282051
-175.125,58.8138,-142.604444444444
-175.125,58.943,-126.258333333333
-175.125,59.0717,-102.137777777778
-175.125,59.2,-131.366666666667
-175.125,59.3277,-140.008888888889
-175.125,59.455,-134.42
-175.125,59.5819,-128.415555555556
-175.125,59.7082,-128.08125
-175.125,59.8341,-121.962222222222
-175.125,59.9594,-123.346666666667
-175.125,60.0844,-117.528888888889
-175.125,60.2088,-103.280952380952
-175.125,60.3328,-106.793333333333
-175.125,60.4563,-110.953333333333
-175.125,60.5793,-97.6911111111111
-175.125,60.7019,-88.6355555555556
-175.125,60.824,-85.9428571428571
-175.125,60.9456,-88.58
-175.125,61.0668,-91.7476190476191
-175.125,61.1875,-72.9133333333333
-175.125,61.3078,-73.4904761904762
-175.125,61.4276,-83.802380952381
-175.125,61.5469,-85.9
-175.125,61.6658,-85.1119047619048
-175.125,61.7842,-85.4380952380952
-175.125,61.9022,-81.5023809523809
-175.125,62.0197,-76.6642857142857
-175.125,62.1368,-75.9261904761905
-175.125,62.2534,-80.0023809523809
-175.125,62.3696,-81.2642857142857
-175.125,62.4853,-75.7285714285714
-175.125,62.6006,-85.5
-175.125,62.7154,-82.8404761904762
-175.125,62.8298,-88.6435897435897
-175.125,62.9437,-97.2214285714286
-175.125,63.0572,-86.5071428571429
-175.125,63.1703,-94.9538461538462
-175.125,63.2829,-96.5071428571429
-175.125,63.395,-90.5
-175.125,63.5068,-78.9410256410256
-175.125,63.6181,-66.3
-175.125,63.729,-79.248717948718
-175.125,63.8394,-80.8230769230769
-175.125,63.9494,-77.2428571428571
-175.125,64.059,-69.5538461538462
-175.125,64.1681,-68.8948717948718
-175.125,64.2769,-67.6358974358974
-175.125,64.3851,-65.4692307692308
-175.125,64.493,-62.9435897435897
-175.125,64.6005,-58.4777777777778
-175.125,64.7075,-39.8461538461538
-174.875,51.715,-379.166666666667
-174.875,51.8696,-166.440350877193
-174.875,52.0237,-57.0977917981073
-174.875,52.1773,-122.139534883721
-174.875,52.3303,-213.561403508772
-174.875,58.5539,-375
-174.875,58.6841,-212.777301927195
-174.875,58.8138,-127.364444444444
-174.875,58.943,-121.78125
-174.875,59.0717,-123.353333333333
-174.875,59.2,-129.7125
-174.875,59.3277,-138.724444444444
-174.875,59.455,-115.904444444444
-174.875,59.5819,-99.5022222222222
-174.875,59.7082,-119.14375
-174.875,59.8341,-110.035555555556
-174.875,59.9594,-93.1066666666667
-174.875,60.0844,-95.7488888888889
-174.875,60.2088,-94.5214285714286
-174.875,60.3328,-95.8222222222222
-174.875,60.4563,-91.0666666666667
-174.875,60.5793,-84.5711111111111
-174.875,60.7019,-86.1244444444444
-174.875,60.824,-88.0452380952381
-174.875,60.9456,-85.0111111111111
-174.875,61.0668,-85.6047619047619
-174.875,61.1875,-86.9888888888889
-174.875,61.3078,-83.3619047619048
-174.875,61.4276,-83.8642857142857
-174.875,61.5469,-73.1533333333333
-174.875,61.6658,-72.7761904761905
-174.875,61.7842,-69.6166666666667
-174.875,61.9022,-71.3309523809524
-174.875,62.0197,-75.1714285714286
-174.875,62.1368,-69.5428571428571
-174.875,62.2534,-65.097619047619
-174.875,62.3696,-76.7095238095238
-174.875,62.4853,-80.0833333333333
