"","sppocean","npres","fakepres","npres.tr","npres.te","ntot","thresh.kappa","thresh","thresh.trKap","thresh.tr","auc","auc.tt","tss","tss.tt","tssmax","tssmax.tt","acc","acc.tt","accmax","accmax.tt","sens","sens.tt","spec","spec.tt","kappa","kappa.tt","kappamax","kappamax.tt","rpb","prev.obs","prev.pred.prev","prev.pred.kap","smear","pred_obsMedian","pred_obsMean","r2.biomass","r2.biomass.tt","r2.all","r2.all.tt","r2.pres.surv_year","r2.pres.surv_year.kap","r2.abun.surv_year","r2.predPATT.surv_year","r2.predPATTkap.surv_year","r2.predTT.surv_year","dev.pres","dev.biomass","dev.pres.null","dev.biomass.null"
"330","luidia clathrata_Atl",1319,792,860,459,97535,0.0842369,0.0136754,0.10290497,0.01108245,0.936111511923545,0.898896915852533,0.0624551815057836,0.0833735809807145,0.986486763590133,0.119412829513891,0.798503101450761,0.742810273235249,0.986486902137694,0.976469985133542,0.99393479909022,0.995642701525055,0.795823979379729,0.736717765644687,0.0946742911284432,0.115711458833654,0.176350821423834,0.16367321524727,0.26831458923995,0.0263685760011047,0.261158721629035,0.0333452544126351,58.0681216492153,4.905e-26,-0.0003981,0.000577850471934603,5.08862693318408e-05,0.000821962565316299,1.54532250097553e-05,0.21,0.26,0.2,0.2,0.06,0.11,0.328565681076407,0.885617174065907,0.142559062091148,0.462938648330644
"331","luidia foliolata_Pac",4158,416,2592,1566,38509,0.31468159,0.1078883,0.27597763,0.08394434,0.941590696357661,0.891319240891929,0.381069085229351,0.453304081384199,0.892535141736171,0.798257023933403,0.83884286790101,0.79605348565494,0.922122101326962,0.846423471374789,0.912217412217412,0.853128991060025,0.829961282058746,0.781489327032752,0.470095413615542,0.501988500569869,0.587568827463709,0.503106158561677,0.649489647702089,0.188751485029037,0.313170986420007,0.153471802676606,2759.2487005464,3.882e-07,-0.0605,0.119705080664799,0.0985145531742642,0.0381710013697806,0.0121218036016856,0.62,0.73,0.76,0.69,0.32,0.54,0.477717944519108,0.924391416635878,0.203376711001625,0.42696726002558
"332","lumpenus lampretaeformis_Atl",3177,884,2627,550,97535,0.17497488,0.03260479,0.17727446,0.03374232,0.918214197093166,0.918410373716593,0.117583057082159,0.112504195012224,0.530275030521899,0.672149561470996,0.780325011534321,0.803096324396371,0.967580868406213,0.972010047675194,0.918161787850173,0.903636363636364,0.775684096737955,0.800179353273197,0.166014450111991,0.163794553621595,0.326670650288257,0.2931866854595,0.396956897752754,0.0228471012310582,0.19538294868034,0.0272345744785538,256894.52652466,9.162e-08,-0.001196,0.174534816724704,0.102706724108113,0.00765096110132442,0.015574782905739,0.68,0.65,0.05,0.71,0.52,0.08,0.327674170098998,0.897822876750808,0.179802030849533,0.569096942980029
"333","lumpenus sagitta_Pac",384,114,361,23,38509,0.06574665,0.00996605,0.07035207,0.01175139,0.877140095628415,0.896578472061013,0.0275065612806167,0.0116185747333144,0.490053756459864,0.0341705875256364,0.713028123295853,0.760451830693326,0.990028305071542,0.99701376265905,0.8671875,0.956521739130435,0.711475409836066,0.759864565698659,0.0382892932469565,0.0174962155787758,0.141200062694593,0.0368938513721419,0.190031609765506,0.00269077735831786,0.300999199663406,0.0248684382948881,396.938029631786,4.809e-08,0.007052,0.000110575126051348,0.205089758968874,2.27783802985071e-07,6.68005901464694e-07,0.31,0.43,0.01,0.12,0.01,0.65,0.196293469996779,0.854344599666591,0.0849206088300334,0.568439113510446
"334","lutjanus campechanus_Atl",7801,2074,5737,2063,97535,0.34171672,0.07731825,0.36899603,0.07312128,0.962053209567669,0.932872110100082,0.411827637910582,0.400081962598935,0.920027887710952,0.485303451456747,0.886420259394064,0.838260046286556,0.935059209514533,0.899852724594993,0.991924112293296,0.99369849733398,0.877248311676733,0.819340374063367,0.529680724617308,0.493041857079079,0.580452343000201,0.515095183296752,0.656735585911786,0.0921013408377671,0.2326577842528,0.139886850863896,38920.7705005496,5.773e-15,-0.01499,0.0357542389676553,0.037789341014758,0.0109940066502247,0.0333527030862792,0.84,0.93,0.65,0.79,0.95,0.77,0.558937347126608,0.969714243882718,0.370407130828663,0.45397516113785
"335","lutjanus griseus_Atl",362,180,48,314,97535,0.08655758,0.00371233,0.03463574,0.00061044,0.974018855588936,0.858158212538342,0.0273546350437671,0.0551017858716245,0.746319119049328,0.108947894763834,0.876208540523915,0.763725842005434,0.996319270005639,0.983903214230789,0.94475138121547,0.888535031847134,0.875953196875675,0.761683947272443,0.0467381569613477,0.0801802977411063,0.329304249195261,0.0814008531005559,0.369440423121399,0.011851367087688,0.266232959234484,0,6.46267782286321,8.382e-17,-0.0004092,0.224164953672432,0.00350300979912912,0.0441522333842028,1.38166304041756e-05,0.23,0.65,0.31,0.27,NA,0,0.443467246994622,0.973722635869239,0.28932855866831,0.635885588761434
"336","lutjanus synagris_Atl",3783,1134,2390,1393,97535,0.21613219,0.03866604,0.20801988,0.0307269,0.958134664913209,0.944835331580817,0.205697425303361,0.273411910192557,0.961223778374721,0.929212618620159,0.855549289998462,0.81248718474472,0.962187932537038,0.933360672544597,0.965107057890563,0.989231873653984,0.851128509258469,0.798895942589015,0.296433311080364,0.357900333219341,0.445964876250172,0.495172800974928,0.524121765766146,0.0582411144621031,0.224617585637723,0.106514693632895,21.7567158051253,3.025e-26,-0.01019,0.291231244634003,0.235559197952135,0.120136975472637,0.159218908387284,0.69,0.84,0.78,0.78,0.92,0.74,0.468829820634311,0.975427260445544,0.286121297759069,0.483128648059376
"337","lycenchelys crotalinus_Pac",1186,357,744,442,38509,0.31358738,0.0310213,0.29898386,0.02395842,0.981626780370747,0.973958839734241,0.285588269255795,0.333282537459124,0.969353037425655,0.943224632973886,0.925134384169934,0.887691508699039,0.976265288633826,0.958841859257336,0.962900505902192,0.972850678733032,0.923934303244648,0.882506887052342,0.414237070004527,0.451748542476665,0.614131152595719,0.658400871034169,0.66649577166765,0.0455720838858744,0.132729576807474,0.0542412146425435,40299.0702187476,8.274e-14,-0.001357,0.0449931597394801,0.00744458778673187,0.103719058572617,0.0420630549641395,0.67,0.87,0.86,0.96,0.98,0.78,0.60445297242146,0.82470152751694,0.404598633573445,0.63334593775601
"338","lycodes brevipes_Pac",3805,0,3028,777,38509,0.27363395,0.09872365,0.28391556,0.09837571,0.914736587374721,0.901279884314825,0.291017613778958,0.285593603460967,0.819087709461085,0.90006497725796,0.797475914721234,0.802414643645333,0.923316627281934,0.925094119174348,0.858344283837057,0.800514800514801,0.790802213001383,0.802627779382039,0.363393319738124,0.356377437527147,0.534776696977508,0.531717277417522,0.598996902738423,0.109031365997403,0.244851926012172,0.106048561964685,3.48449958140309,0.0002423,-0.06771,0.360588236445336,0.393556609977518,0.239932743918211,0.352865357503198,0.87,0.86,0.65,0.77,0.97,0.75,0.399964364281354,0.360193119725682,0.307988522582475,0.288721639602379
"339","lycodes cortezianus_Pac",3260,326,2304,956,38509,0.31543558,0.08439071,0.25111989,0.07479256,0.93507256960864,0.917112471496707,0.292889735581214,0.293412898802721,0.915677360696194,0.62621769060917,0.805733724583863,0.708035830196028,0.92209613337142,0.889263923146826,0.955521472392638,0.985355648535565,0.791880620726829,0.668741662961316,0.373530862774005,0.327536815260417,0.505476597378868,0.521547217272863,0.571207795240036,0.113757590005688,0.388531428108741,0.190924608149553,4.85796291150808,2.437e-10,20.56,0.274160455800764,0.0532706812618729,6.44550728093265e-06,2.94309017439222e-05,0.9,0.94,0.01,0.74,0.82,0.03,0.435616713847827,0.953315238217062,0.338616915221214,0.584357200189153
"340","lycodes diapterus_Pac",1946,195,1374,572,38509,0.24358006,0.05043026,0.21622101,0.04462573,0.924736244152942,0.902371135385439,0.196327886318413,0.20969311074642,0.949491014854056,0.925863412100753,0.815809291334493,0.738673244190575,0.949674102157937,0.925873036479294,0.901849948612539,0.951048951048951,0.811229931898367,0.721637918945449,0.270872135594232,0.261395313965386,0.40503262770627,0.382185274960987,0.469108458206518,0.0657944818050964,0.284244524568895,0.103316661780022,14.3522671637805,4.875e-06,-0.02698,0.125613823034536,0.0397246227382336,0.0688948228530059,0.0292756753492768,0.83,0.84,0.66,0.77,0.6,0.41,0.367413722766004,0.909672438345958,0.27959616102089,0.688379597771419
"341","lycodes esmarkii_Atl",522,260,456,66,97535,0.05947256,0.00534659,0.05834139,0.00584509,0.966277251304907,0.955080874066523,0.0432046564810588,0.0323021466815083,0.280382483565159,0.330000683620454,0.886204952068488,0.91500487004665,0.994648075049982,0.996616599169529,0.96360153256705,0.848484848484849,0.88578850257182,0.915230698009362,0.0736178977157001,0.0571345578635127,0.172116620048522,0.104489953201567,0.268683628546392,0.00143949035811081,0.0454921574330555,0.0113043049192255,60.3252340060814,2.382e-13,0.01171,0.0295327595640579,0.00125679534101095,1.49158894701375e-07,1.46351699042325e-06,0.6,0.56,0.02,0.87,0.93,0.01,0.381709529321851,0.855263250239638,0.309696596171942,0.790860717382995
"342","lycodes pacificus_Pac",2230,446,1405,825,38509,0.27699083,0.05810177,0.25708603,0.04548167,0.929049919180165,0.892141041063536,0.210534893975263,0.27622746082254,0.942311688311688,0.893581081081081,0.801241268274949,0.747208517268242,0.945571165182165,0.900025967281226,0.926457399103139,0.926060606060606,0.793544474765016,0.725752508361204,0.283283134099692,0.330304238800105,0.42243481833456,0.406257794084421,0.499171762631984,0.0933134714786409,0.372829341192353,0.104597884375045,47.8683570608564,5.96e-14,-0.02222,0.0685056945793207,0.127206805669654,0.0472873370610705,0.0501003708684538,0.79,0.7,0.62,0.57,0.3,0.25,0.393020450715341,0.954656152266757,0.126511376120266,0.304173375198447
"343","lycodes palearis_Pac",5478,0,4475,1003,38509,0.31568979,0.14241211,0.31066195,0.14491751,0.913749393748285,0.901380187794824,0.377811749803017,0.357098368821474,0.857881204062021,0.87046901390152,0.791659092679633,0.79605348565494,0.892155080630502,0.885628975723744,0.904709748083242,0.884346959122632,0.772910296388241,0.782835820895522,0.442495770007213,0.42561536110597,0.528579159401552,0.475560158094835,0.606962896461469,0.140517978993934,0.322585382136368,0.172243082780329,2.2062087882769,0.0007093,-0.0514,0.163570613328182,0.0749881270389833,0.148699067147527,0.0631938598504458,0.97,0.94,0.85,0.97,0.91,0.8,0.4046243976775,0.163054531443982,0.373014816364455,0.0634053316415001
"344","lycodes raridens_Pac",1149,460,971,178,38509,0.35272878,0.02988449,0.35096113,0.03148149,0.977929299847368,0.985911002395331,0.230630122020129,0.226313659639807,0.97018801288044,0.97930495900039,0.904437923602275,0.922877174759803,0.975953673167312,0.981693066735913,0.954743255004352,0.971910112359551,0.902890792291221,0.921717171717172,0.341921571595072,0.343486102245958,0.567941098864062,0.58627906292819,0.633812121864896,0.0295877659574468,0.126804115766767,0.0413896276595745,511.419974655805,5.937e-17,-0.04568,0.00968226484571891,0.0014023029167755,0.0634992905910618,0.0502454284904424,0.69,0.6,0.23,0.95,0.92,0.91,0.571655335466858,0.963898903364196,0.376043375877394,0.661897715330769
"345","lycodes reticulatus_Atl",4423,1574,3904,519,97535,0.27876521,0.04552082,0.28526459,0.05010023,0.969676801579089,0.98323174830657,0.301435328900745,0.273241953375505,0.954661964033055,0.973595159967186,0.898231404111345,0.930182489235186,0.960885835853796,0.978265327045315,0.960886276283066,0.982658959537572,0.89525517656156,0.928748222655221,0.421426529845552,0.403383040230912,0.570991105858353,0.558501211322245,0.629458459675466,0.0125832238554044,0.053642485012372,0.0254941381705043,1758.77993090137,1.376e-08,0.07205,0.0129052562729524,0.00388022715080278,2.79200033621917e-06,6.85862165443831e-06,0.72,0.92,0,0.94,0.97,0,0.546143273082068,0.856257413210687,0.262866463831443,0.25023930191313
"346","lycodes vahlii_Atl",3530,1660,3039,491,97535,0.19961613,0.03595203,0.20980741,0.0389966,0.953338153461489,0.952202540126998,0.195097280012755,0.149081347451103,0.96381774560666,0.974879524248949,0.859834931050392,0.867278412877429,0.965099707797201,0.974880812016199,0.939660056657224,0.926680244399185,0.856837402265837,0.865744636095919,0.283894176189373,0.226604232021258,0.429514705341249,0.370091859851776,0.507007615202193,0.0190305668367882,0.106378485699903,0.0390277171799869,1665.14576437629,2.66e-13,0.001694,0.0918591638127173,0.107981725283082,0.00043618381521261,0.00086784100544495,0.67,0.65,0.02,0.37,0.38,0.14,0.444752049224887,0.83692489012852,0.221570520372858,0.60891242186295
"347","lyopsetta exilis_Pac",7309,459,5641,1668,38509,0.37000554,0.19044235,0.38042908,0.18266546,0.943212368137632,0.938444338993505,0.550290776470338,0.580769460429775,0.810221252726706,0.783636363636364,0.852320236827755,0.855102570760841,0.889532317120673,0.879901324331342,0.939937063893829,0.899280575539568,0.831794871794872,0.842890288365926,0.616443295410219,0.634779389794834,0.659991764326203,0.667259794139564,0.712989606452003,0.218698194517093,0.318564877033396,0.268570646596559,53828.1949171836,2.753e-08,-0.1592,0.09210320621575,0.0437280169279752,0.10258710602366,0.114666075641132,0.95,0.95,0.85,0.93,0.97,0.73,0.529847488056729,0.877455252414382,0.369894190465505,0.187417957767487
"348","lytechinus variegatus_Atl",322,192,0,322,97535,0.12684959,0.00323711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","macrourus berglax_Atl",4284,1532,3550,734,97535,0.46159741,0.04386804,0.42010977,0.04556117,0.993642148068973,0.992417153817863,0.500275388602675,0.464758324696226,0.956293007086235,0.964450837357444,0.95624134925924,0.957145786344064,0.983370072281745,0.983904039368464,0.985994397759104,0.961852861035422,0.954874478557871,0.956961755619474,0.643599376184624,0.608260220306619,0.796626194960676,0.779383901877543,0.843079543981446,0.0168846384405966,0.0514679986492437,0.014220118093811,43.2935053660715,2.127e-12,0.002372,0.187496152481833,0.0893961931024653,0.00118674271155288,0.0166629560698965,0.77,0.96,0.01,0.64,0.99,0.23,0.776533920428931,0.89446010885443,0.650199449028212,0.748725241932701
"350","mactromeris polynyma_Pac",1037,312,892,145,38509,0.19208841,0.02684899,0.18993831,0.02890374,0.950048926277683,0.974581228639352,0.144312865558456,0.150707090918612,0.639787738707388,0.981301129723413,0.84782778051884,0.895351856660608,0.97312316601314,0.981822903142041,0.956605593056895,0.986206896551724,0.844817463706234,0.893608574831282,0.216304265677782,0.236990277968632,0.351845279724429,0.418307461448784,0.432344340222605,0.0241023936170213,0.166010765788632,0.0256940396385893,479.82214416342,1.057e-09,10.76,0.00418686481070694,0.0127708480862201,2.11453335290093e-06,2.64633998902726e-06,0.79,0.69,0.01,0.93,0.98,0.04,0.409805943466292,0.930988429721936,0.291841732301595,0.72510181821004
"351","malacocottus zonurus_Pac",3489,349,2928,561,38509,0.30762713,0.09082445,0.30815038,0.09515346,0.938573822369693,0.938899568433247,0.344343468350571,0.312696959686361,0.909421418925937,0.65556643174106,0.842867901010154,0.856011425603739,0.926848269235763,0.937808361464555,0.9042705646317,0.889483065953654,0.83675042832667,0.853381879288615,0.437291876374497,0.410665690045097,0.561557253105533,0.539277129719103,0.614359952573858,0.0745339292883689,0.184191251869748,0.101227490639339,80.538423182486,2.198e-05,0.2771,0.0190547774214535,8.49362729129476e-06,3.04995242471312e-05,0.000196741050327172,0.95,0.98,0,0.92,0.99,0.01,0.454441984228555,0.779106532360709,0.31782413126191,0.354307712982773
"352","malacoraja senta_Atl",6912,1630,5467,1445,97535,0.2081227,0.07094096,0.19637265,0.06999624,0.895755251310016,0.914759216524091,0.200452740656207,0.253370596692955,0.54459033306883,0.425967700589592,0.752417081047829,0.811144717280976,0.929163889885682,0.925924027272261,0.904369212962963,0.87681660899654,0.740827383776745,0.805890820507142,0.255498410174115,0.331503104039759,0.36733936026829,0.44201548409605,0.433746320574071,0.0569405504514182,0.233743296158754,0.0861944369248175,9400.23743916437,2.757e-07,-0.0629,0.132918420413121,0.0737479943873348,0.0261106199441548,0.0452010871976329,0.72,0.8,0.24,0.42,0.54,0.18,0.315161784979116,0.853824024011889,0.194497174026869,0.450539992993689
"353","malacosteus niger_Atl",772,385,679,93,97535,0.16741864,0.00806269,0.23715775,0.0086229,0.987779125312265,0.987285530561583,0.112693035670397,0.0917402510334306,0.992095064285275,0.305444799779921,0.939068026862152,0.955708207310196,0.992156661711181,0.995232480647973,0.976683937823834,0.935483870967742,0.938767917489123,0.955805089110951,0.190907889875672,0.160341195235513,0.432659122355079,0.373687329221044,0.503235643701667,0.00191374729403766,0.0224549070248979,0.00208715190122512,734.033850714386,3.828e-19,1.237e-05,0.0280357299240865,0.154356411506726,8.15967925227806e-05,8.36477803109709e-05,0.48,0.82,0.01,0.82,0.85,0.05,0.567702251213592,0.914043803981285,0.402851631425792,0.827276645820884
"354","mallotus villosus_Atl",8376,2359,6993,1383,97535,0.39266093,0.08663004,0.40680619,0.09036675,0.976050342833751,0.973097763482684,0.468109852471121,0.463193745010255,0.914132507638362,0.929391857245411,0.905008458502076,0.921263071560385,0.956384887476291,0.958324789829813,0.948065902578797,0.903109182935647,0.900963447324443,0.922648275862069,0.583904411312434,0.58011219489378,0.722611441333785,0.683521332430769,0.767260087713595,0.0462394671381719,0.101596397785159,0.0419037750580981,770.635016539967,4.858e-13,-0.06455,0.161007110141122,0.124550532228524,0.00686295888068151,0.0212568182339583,0.81,0.94,0.25,0.83,0.92,0.42,0.635665436119046,0.856561578594721,0.297764874767732,0.358808044080841
"355","mallotus villosus_Pac",4794,933,3863,931,38509,0.31638065,0.12449353,0.32350713,0.12537808,0.930452588202998,0.936843945151039,0.383988786213275,0.479248587907427,0.875532356912849,0.785942188885064,0.823755485730608,0.884979877969622,0.912695733464904,0.917564585226535,0.88005840634126,0.74328678839957,0.815749666320629,0.904459539279386,0.462538519709068,0.54478465097963,0.577517138365941,0.563168416464875,0.640259495715272,0.137460708061893,0.206674334407385,0.133410632679396,128.152480338336,5.067e-06,-0.01693,0.0245731917211539,0.000289889327814977,8.18029872268551e-07,1.14321198278214e-05,0.81,0.8,0,0.91,0.8,0.05,0.450354783108795,0.924180867175048,0.205157319247262,0.514406564288821
